Date,Track,RaceNumber,HorseNumber,HorseName,Weight,RSRLastRun,Barrier,Jockey,Odds,Trainer,RunsFromSpell,DaysSinceLastRun,LastStartFinishPosition,Distance,Age,Starts,FinishPosition,RSR 
4/11/2023,Pioneer Park,4,4,Esashi,53.5,59.40000052,4,Dakota-Lee Gillett,8,Ms L Gillett,3,13,5,1000,5,24,3,67.89999948
4/11/2023,Pioneer Park,4,5,Boss Shelby,53,67.62499974,2,Ianish Luximon,4.199999809,W A Savage,3,13,3,1000,5,24,4,61.17499895
4/11/2023,Pioneer Park,5,1,Nicotera,59.5,76.9,6,Casey Hunter,2.200000048,Ms L Lefoe,4,13,1,1400,7,45,1,84.3
4/11/2023,Pioneer Park,5,2,Vitesse Breeze,57.5,70.63571438,7,Dan Morgan,6.5,Greg Connor,3,13,3,1400,6,28,6,56.18214286
4/11/2023,Pioneer Park,5,3,Tintern Power,55,73.49999952,5,Dakota-Lee Gillett,5,Terry Gillett,3,13,4,1400,6,28,2,73.825
4/11/2023,Pioneer Park,5,4,Typically Brazen,56,63.87916645,1,Ms S Wiseman,5,Ms L Gillett,2,21,4,1400,6,23,3,73.83928553
4/11/2023,Pioneer Park,5,5,Shoal River,55,75.97500019,3,Jessie Philpot,7.5,Ray Viney,3,13,2,1400,9,47,5,58.30714361
4/11/2023,Pioneer Park,5,6,The Chaplain,55,56.52857143,4,P Denton,41,Ms L Lefoe,4,13,7,1400,8,65,4,62.43214248
4/11/2023,Pioneer Park,5,7,Huckleberry,53,77.87187516,2,Ianish Luximon,21,K J Lamprecht,11,21,5,1400,7,39,7,51.99285677
4/11/2023,Racing.Com Park,1,1,Bold Rebel,59.5,52.39999886,3,Ms S Wynne,81,Ms D Wynne,2,15,7,2000,4,7,9,64.94999943
4/11/2023,Racing.Com Park,1,2,Bon Appetit,59.5,62.66785677,6,Carleen Hefel,2.799999952,J R Welsh,2,15,8,2000,4,7,2,76.64999998
4/11/2023,Racing.Com Park,1,3,Carivino,57.5,61.46666632,4,Thomas Prebble,151,Susie Wells,2,8,11,2000,4,2,6,66.5
4/11/2023,Racing.Com Park,1,4,Marco Spada,59.5,60.40000035,9,Lachlan King,17,Dylan Dunn,5,8,9,2000,6,28,10,63.89999971
4/11/2023,Racing.Com Park,1,5,Marlin,59.5,61.19687484,5,J Maskiell,11,Andrew Perdon,3,15,7,2000,4,3,7,67.35
4/11/2023,Racing.Com Park,1,6,Turpin's Torment,59.5,67.21249999,2,Liam Riordan,3.900000095,P Stokes,4,15,3,2000,4,11,3,72.6
4/11/2023,Racing.Com Park,1,7,Black Autumn,58,62.18333263,7,A Lynch,21,R E Laing,5,8,8,2000,3,5,4,70.65
4/11/2023,Racing.Com Park,1,8,Explicable,58,62.63125016,8,J Noonan,10,Julius Sandhu,2,15,6,2000,3,2,8,64.94999971
4/11/2023,Racing.Com Park,1,10,Kauai,57.5,63.66111115,1,Teodore Nugent,17,M & L Cerchi,2,39,3,2000,4,7,5,68.29999971
4/11/2023,Racing.Com Park,1,11,Larsen Bay,57.5,67.040625,11,Thomas Stockdale,5,Clayton Douglas,1,15,4,2000,4,3,1,75.5
4/11/2023,Racing.Com Park,1,12,Yes Sir Icanboogie,57.5,62.40000029,10,Matthew Cartwright,31,Shannon Roughan,4,12,3,2000,5,7,11,56.59999943
4/11/2023,Racing.Com Park,2,1,Cracking Sensation,59.5,NULL,1,Ms S Wynne,101,Sally Wynne,0,NULL,NULL,1000,4,0,12,41.49999948
4/11/2023,Racing.Com Park,2,2,Dissalto,59.5,58.47500026,2,A Lynch,11,F Stockdale,1,7,5,1000,4,1,10,59.37499948
4/11/2023,Racing.Com Park,2,3,Dummy Spit,59.5,72.39999976,12,J Maskiell,2.799999952,Andrew Perdon,1,6,4,1000,4,1,2,73.95
4/11/2023,Racing.Com Park,2,5,Standupandfight,59.5,56.37586164,3,J Noonan,4,Grant & Peter Dalziel,0,153,10,1000,4,9,4,71.47500007
4/11/2023,Racing.Com Park,2,6,Always Fiorente,54,NULL,4,Logan Bates,51,J F Moloney,0,NULL,NULL,1000,3,0,11,50.84999948
4/11/2023,Racing.Com Park,2,8,Rhett,58,NULL,10,Ms J Da Rose,151,Aaron Laing,0,NULL,NULL,1000,3,0,9,58.45000052
4/11/2023,Racing.Com Park,2,10,Frosty Vonn,57.5,67.05000012,6,Lachlan King,8,Paul & Tracey Templeton,6,15,2,1000,5,10,3,70.15000013
4/11/2023,Racing.Com Park,2,11,Sharubi,57.5,30.08928422,7,Thomas Stockdale,8.5,Reece Goodwin,0,212,11,1000,4,1,6,64.1
4/11/2023,Racing.Com Park,2,12,Upforthechallenge,57.5,44.87083333,11,Matthew Cartwright,81,Adele Garraway,4,25,7,1000,4,6,7,59.975
4/11/2023,Racing.Com Park,2,13,Aspen Boulevard,56,57.94166645,9,Carleen Hefel,6.5,P G Moody & Katherine Coleman,2,15,6,1000,3,2,5,65.09999987
4/11/2023,Racing.Com Park,2,15,Countasin,53.5,66.59999952,8,Caitlin Hollowood,31,T Busuttin & N Young,0,149,5,1000,4,2,8,56.22500052
4/11/2023,Racing.Com Park,2,16,Jenexpress,57.5,65.4,5,Teodore Nugent,21,Patrick Keane,0,118,7,1000,6,10,1,75.1
4/11/2023,Racing.Com Park,3,1,Bing's Dream,59.5,71.20000007,5,J Maskiell,9,Craig Blackshaw,0,209,2,1400,4,8,2,75.65
4/11/2023,Racing.Com Park,3,4,Pammukale,59.5,61.31492502,9,Teodore Nugent,19,M & L Cerchi,2,11,4,1400,4,7,7,65.63214211
4/11/2023,Racing.Com Park,3,5,Raetihi,59.5,72.48928534,6,J Noonan,1.5,E & D Browne,5,15,3,1400,4,12,1,89.4
4/11/2023,Racing.Com Park,3,6,Rouge Moulin,59.5,65.32328767,3,Thomas Stockdale,4.199999809,T Busuttin & N Young,6,23,2,1400,4,6,3,70.14999963
4/11/2023,Racing.Com Park,3,7,Yeah Ray,59.5,NULL,7,D L Turner,41,Brooke Verwey-Mitchell,0,NULL,NULL,1400,4,0,11,1.007142857
4/11/2023,Racing.Com Park,3,8,Barbie's Pearl,53.5,59.46923117,4,Logan Bates,21,Ms L Bonella,0,188,6,1400,4,2,6,63.38571391
4/11/2023,Racing.Com Park,3,9,Centrefoldstar,55.5,67.25416645,10,Matt Chadwick,81,T Kilgower,4,26,4,1400,5,12,8,61.84285789
4/11/2023,Racing.Com Park,3,10,Nasrin,57.5,46.60000048,11,Ms J Beriman,101,P Foster,1,15,12,1400,4,1,9,58.92500037
4/11/2023,Racing.Com Park,3,11,Shalaya,55.5,57.76666632,8,Tianni Chapman,81,C J Davies,4,22,11,1400,4,8,10,56.53928496
4/11/2023,Racing.Com Park,3,13,Lunar Frost,54.5,65.99999956,1,Ms D Keane,31,Ms R Kelly,1,8,6,1400,4,8,5,65.16785677
4/11/2023,Racing.Com Park,3,14,Turf Draw,59.5,54.625,2,A Lynch,91,Ted Grogan,1,7,7,1400,4,9,4,69.56071354
4/11/2023,Racing.Com Park,4,1,Bodhisattva,59.5,61.75000005,8,Matthew Cartwright,2.599999905,Nick Ryan,1,21,3,1400,4,5,2,76.48214295
4/11/2023,Racing.Com Park,4,2,Moshe Dawn,59.5,27.36620087,5,J Maskiell,151,Ted Grogan,0,135,10,1400,7,3,11,14.21428571
4/11/2023,Racing.Com Park,4,3,Party Whip,59.5,NULL,9,Ms J Beriman,101,P Foster,0,NULL,NULL,1400,6,0,6,63.32142857
4/11/2023,Racing.Com Park,4,5,Redskin Jimmy,57.5,20.44729472,1,Matt Chadwick,101,T Kilgower,1,37,12,1400,6,27,7,57.20357105
4/11/2023,Racing.Com Park,4,6,Sabaton,59.5,54.44583377,7,A Lynch,41,Patrick Keane,1,20,6,1400,4,1,8,58.60714361
4/11/2023,Racing.Com Park,4,7,All Hands,58,68.36666664,10,Liam Riordan,2.700000048,M G Price & M C Kent,1,22,2,1400,3,1,1,79.8
4/11/2023,Racing.Com Park,4,9,Lady Cugat,57.5,58.55000048,2,A Mc Cabe,51,Luke Oliver,1,15,8,1400,4,1,5,63.0964282
4/11/2023,Racing.Com Park,4,10,Ruby's Battle,53.5,32.27857218,6,Logan Bates,101,Michael Trotter,2,15,12,1400,5,2,10,33.18214361
4/11/2023,Racing.Com Park,4,11,Temerity Belle,57.5,NULL,11,Thomas Stockdale,7.5,P G Moody & Katherine Coleman,0,NULL,NULL,1400,4,0,9,54.06071504
4/11/2023,Racing.Com Park,4,12,Hidden Melody,56,63.10714248,3,Teodore Nugent,8.5,Simon Zahra,4,14,6,1400,3,5,4,64.45
4/11/2023,Racing.Com Park,4,13,Mister Fairbanks,59.5,60.90357124,4,J Noonan,8.5,Reece Goodwin,6,6,8,1400,4,9,3,68.62499963
4/11/2023,Racing.Com Park,5,1,Hazard A Guess,60,72.08095564,6,Matthew Cartwright,7.5,D P Blackshaw,7,24,5,1400,4,12,4,71.6714282
4/11/2023,Racing.Com Park,5,2,Kentahten,60,73.74999996,2,J Noonan,3.099999905,David & Coral Feek,4,14,3,1400,5,14,3,75.99285733
4/11/2023,Racing.Com Park,5,5,Vadarchie,55.5,47.52857105,11,Logan Bates,11,Aaron Laing,0,152,7,1400,5,13,2,72.58928571
4/11/2023,Racing.Com Park,5,6,Dubai Moon,59,56.24999971,5,A Lynch,21,F Stockdale,0,248,10,1400,6,32,10,55.94285789
4/11/2023,Racing.Com Park,5,7,Helano,57,75.87692307,4,Matt Chadwick,5,Chris Calthorpe,2,14,2,1400,6,26,1,78.7
4/11/2023,Racing.Com Park,5,8,Peppino,59,66.19999986,3,J Maskiell,19,D J Walkley,0,69,9,1400,9,92,6,70.08571466
4/11/2023,Racing.Com Park,5,9,Lord Almighty,58.5,61.75,8,D L Turner,19,L Xuereb,7,7,11,1400,7,43,5,70.07857143
4/11/2023,Racing.Com Park,5,10,Preliminaires,56.5,50.68749956,1,Thomas Prebble,13,Lisa Jones,7,7,10,1400,8,41,7,61.80000075
4/11/2023,Racing.Com Park,5,12,Achaeus,57.5,63.18333333,9,Lachlan King,21,Susie Wells,1,7,7,1400,8,41,9,56.11785752
4/11/2023,Racing.Com Park,5,13,Rockover,57,64.60416754,10,Carleen Hefel,9.5,N G Eades,2,8,10,1400,6,32,11,49.82500037
4/11/2023,Racing.Com Park,5,14,Vibrant Glider,53.5,68.89999971,7,Ms D Keane,17,Craig Blackshaw,0,144,7,1400,6,33,8,57.43571504
4/11/2023,Racing.Com Park,6,1,Jen Esprit,60,63.75614035,7,Liam Riordan,3.200000048,E Jusufovic,7,48,6,1400,6,18,1,71.9
4/11/2023,Racing.Com Park,6,2,Tonare,60,67.44583339,9,J Maskiell,5.5,P E Kramer,1,15,5,1400,5,10,4,64.82857162
4/11/2023,Racing.Com Park,6,3,Darra Linen,59,61.72083322,5,Matthew Cartwright,5,P E Kramer,1,15,9,1400,7,21,3,65.01071447
4/11/2023,Racing.Com Park,6,4,Mascherata,57,63.27500016,4,Matt Chadwick,21,T Kilgower,7,14,10,1400,5,26,9,52.60714211
4/11/2023,Racing.Com Park,6,5,Smart Charge,58,NULL,11,A Lynch,26,J A Heath,4,7,6,1400,8,36,10,53.21071466
4/11/2023,Racing.Com Park,6,6,Stellar Style,55,60.62173913,3,Ms D Keane,7,Andrea Leek,0,74,10,1400,4,11,2,67.1142857
4/11/2023,Racing.Com Park,6,8,Waipio,57,63.59687516,8,Carleen Hefel,5.5,Shannon Roughan,6,26,8,1400,5,28,8,56.14285677
4/11/2023,Racing.Com Park,6,9,Springlodge,53.5,56.39999948,10,Tianni Chapman,31,Ted Grogan,1,7,9,1400,8,20,11,37.82500037
4/11/2023,Racing.Com Park,6,10,Coco Caching,51,53.77499948,6,Caitlin Hollowood,61,T Kilgower,1,26,8,1400,4,6,7,52.12857124
4/11/2023,Racing.Com Park,6,11,Gem Edition,54.5,60.63333328,1,Ms J Beriman,14,Ms D Clover,6,14,4,1400,6,37,5,58.85714267
4/11/2023,Racing.Com Park,6,12,She Zed So,54,NULL,2,Ms S Wynne,61,Ms B Simpson,0,150,7,1400,9,63,6,56.49285696
4/11/2023,Racing.Com Park,7,2,Dupont,60,5.900001144,3,B Rawiller,4.800000191,Julius Sandhu,5,7,11,2000,4,9,11,42.85000057
4/11/2023,Racing.Com Park,7,3,Not A Problem,59.5,69.44999943,4,J Noonan,3.700000048,Ms A Bennett,3,15,6,2000,7,25,10,46.95000057
4/11/2023,Racing.Com Park,7,4,Artie's Dynamite,59,71.22812508,7,Carleen Hefel,13,J F Moloney,4,14,6,2000,4,9,8,61.85000029
4/11/2023,Racing.Com Park,7,5,Barrington Manor,55,78.65,12,Logan Bates,6.5,Michael Trotter,8,7,2,2000,6,29,3,69.15000029
4/11/2023,Racing.Com Park,7,6,Ripplebrook,56.5,74.603125,5,Matt Chadwick,21,Ms S Trolove,6,15,6,2000,9,73,5,65.69999971
4/11/2023,Racing.Com Park,7,7,Bella Tesoro,58,71.68750008,9,Matthew Cartwright,14,Paul Cumming,4,14,4,2000,4,9,12,33.75000057
4/11/2023,Racing.Com Park,7,8,Little Richie Turf,58,73.05000014,2,Ms J Beriman,7.5,Ms D Clover,27,7,4,2000,7,63,4,67.05000029
4/11/2023,Racing.Com Park,7,9,Felix Fiorente,57.5,69.39770115,10,Lachlan King,15,R J Besanko,6,24,8,2000,6,24,2,71.74999971
4/11/2023,Racing.Com Park,7,10,Judiciary,55,64.29999971,11,Tianni Chapman,31,Patrick Keane,3,14,5,2000,5,16,9,56.85000057
4/11/2023,Racing.Com Park,7,11,Landgrave,57,67.15,1,Liam Riordan,7.5,E & D Browne,10,14,6,2000,7,36,1,77.8
4/11/2023,Racing.Com Park,7,12,Hesontherun,56.5,63.79999984,6,Randy Tan,61,J F Rattle,1,18,10,2000,7,37,6,63.15
4/11/2023,Racing.Com Park,7,14,Jennivaci,50,64.69999971,8,Caitlin Hollowood,61,Ms R Frost,7,7,8,2000,5,10,7,54.95
4/11/2023,Racing.Com Park,8,1,Chargenlikapluma,60,69.8,3,Lachlan King,2.900000095,Simon Zahra,3,24,1,1000,5,12,3,75.325
4/11/2023,Racing.Com Park,8,2,I'm Cheeky,60,66.62499948,5,J Maskiell,8,W J Wood,3,6,5,1000,8,60,2,75.87500013
4/11/2023,Racing.Com Park,8,3,Bold Intentions,59.5,63.55000052,1,A Lynch,41,Ted Grogan,8,7,6,1000,5,14,8,52.64999895
4/11/2023,Racing.Com Park,8,4,Bastyan,57,NULL,6,Thomas Prebble,41,Russell Brown,6,14,4,1000,7,27,4,66.05
4/11/2023,Racing.Com Park,8,5,Stariks,59,NULL,8,D L Turner,51,Jackson Pallot,8,14,4,1000,5,22,9,51.97500052
4/11/2023,Racing.Com Park,8,6,Touch Of Patience,57,69.725,12,Tianni Chapman,3.200000048,B Hawtin,6,14,2,1000,6,13,5,62.47499948
4/11/2023,Racing.Com Park,8,7,Foxy's Star,58.5,65.08884948,4,J Noonan,41,W Morrissey,0,231,9,1000,8,39,10,47.45000052
4/11/2023,Racing.Com Park,8,8,Alpinova,54.5,64.325,11,Ms D Keane,5.5,Michael Huglin,3,14,5,1000,4,11,1,77.8
4/11/2023,Racing.Com Park,8,9,Beautrooper,55.5,59.5,9,Matt Chadwick,61,T Kilgower,2,22,1,1000,7,32,12,36.80000052
4/11/2023,Racing.Com Park,8,10,Chaichna,57,59.78333368,7,Randy Tan,31,Martin Gray,2,44,10,1000,5,18,6,58.34999948
4/11/2023,Racing.Com Park,8,12,Raysim,57,65.44166666,2,Matthew Cartwright,11,Rod Grantley,10,14,2,1000,7,32,7,56.14999895
4/11/2023,Racing.Com Park,8,13,Outrich,50,65.89999987,10,Caitlin Hollowood,81,T Kilgower,0,62,6,1000,6,21,11,34.60000105
4/11/2023,Rosehill,1,3,Zaru,58.5,72.18846144,10,Jett Stanley,16,Joseph Burges,7,17,3,1200,6,37,6,70.86666656
4/11/2023,Rosehill,1,4,Lisztomania,59.5,82.20714285,4,Dylan Gibbons,4,Aiden St Vincent,0,189,2,1200,5,12,11,62.95833333
4/11/2023,Rosehill,1,5,Love Shuck,59,68.35416623,8,J Mallyon,5,Todd Smart,2,7,11,1200,3,5,7,66.45416623
4/11/2023,Rosehill,1,6,Tribeca Star,59,80.35000012,11,N Rawiller,3.099999905,M J Dunn,2,17,3,1200,4,6,1,78.6
4/11/2023,Rosehill,1,9,I Like Big Putts,55,67.21153887,3,B Prebble,19,David J Smith,4,41,13,1200,5,22,8,63.02499978
4/11/2023,Rosehill,1,10,Sammiballerina,55,77.84999997,5,Regan Bayliss,14,Tim McIntosh,1,19,3,1200,4,12,4,70.35833322
4/11/2023,Rosehill,1,11,Lyrical Beauty,54,72.5,12,D R Beasley,13,Matthew Dale,2,15,1,1200,3,3,5,68.64166689
4/11/2023,Rosehill,1,13,Big Impact,54,74.22083344,7,Tom Sherry,61,Todd Smart,4,20,2,1200,5,8,9,59.24583377
4/11/2023,Rosehill,1,14,Discreet Miss,51,77.6,1,Olivia Chambers,13,Michelle Ritchie,1,20,1,1200,4,9,3,69.90833333
4/11/2023,Rosehill,1,15,Extra Smart,54,73.27916667,2,Reece Jones,26,John W Ramsey,2,39,2,1200,5,8,2,73.22499995
4/11/2023,Rosehill,1,16,Call Me The Breeze,52,71,6,Molly Bourke,81,M D Sparrow,5,16,1,1200,5,6,12,51.22916667
4/11/2023,Rosehill,1,17,Herne Hill,54,74.72142852,9,Jean Van Overmeire,51,Justin Bowen,10,19,2,1200,5,26,10,59.01666623
4/11/2023,Rosehill,2,1,Peace Officer,59.5,85.5,8,N Rawiller,8.5,C E Conners,4,14,1,1500,4,12,8,86.08333351
4/11/2023,Rosehill,2,2,Dream Hour,58,81.9,1,Dylan Gibbons,7.5,K A Lees,1,17,1,1500,4,13,7,85.80000017
4/11/2023,Rosehill,2,3,I'mintowin,57.5,NULL,5,Regan Bayliss,7.5,G Waterhouse & A Bott,0,231,9,1500,4,6,1,92
4/11/2023,Rosehill,2,4,Nails Murphy,57.5,87.26071419,4,B Melham,3.5,C Maher & D Eustace,1,21,3,1500,4,5,4,86.5
4/11/2023,Rosehill,2,5,Fall For Cindy,57,85.81785714,2,Damian Lane,3,J A O'Shea,3,7,4,1500,4,10,3,89.21666675
4/11/2023,Rosehill,2,6,Hokkaido,55.5,82.8,9,Ms K O'Hara,19,Joseph Pride,2,18,1,1500,4,11,5,84.16666649
4/11/2023,Rosehill,2,7,Diamond Model,54,86.47999995,7,J R Collett,20,M S Minervini,6,10,3,1500,4,13,2,87.18333329
4/11/2023,Rosehill,2,8,Pure Hydrogen,54,83.58000021,3,Brock Ryan,101,John Thompson,5,10,5,1500,4,14,9,77.28333333
4/11/2023,Rosehill,2,10,Let Me Reign,52,84.55357143,6,Reece Jones,13,Lee & Cherie Curtis,1,24,2,1500,4,11,6,81.18333333
4/11/2023,Rosehill,3,1,Caboche,58,83.7,1,Amy Mc Lucas,5.5,C J Waller,2,14,5,1900,5,24,2,85.09999993
4/11/2023,Rosehill,3,2,Olympic Gaze,59.5,80.99999986,6,Ms K O'Hara,18,P M Perry,6,28,7,1900,6,40,6,82.99999986
4/11/2023,Rosehill,3,4,Peshmerga,56.5,83.19999993,2,J Ford,4.800000191,Robert Quinn,2,22,4,1900,5,12,1,85.7
4/11/2023,Rosehill,3,5,Queenmaker,56.5,82.40000007,4,Zac Lloyd,5,Edward Cummings,5,14,4,1900,5,25,4,83.14999993
4/11/2023,Rosehill,3,6,Ausbred Rising Sun,56,78.63437516,3,Tyler Schiller,7.5,Brad Widdup,4,7,9,1900,4,10,5,81.24999993
4/11/2023,Rosehill,3,7,First Light,55.5,83.65,5,Tommy Berry,8.5,C J Waller,4,17,7,1900,6,19,3,82.49999996
4/11/2023,Rosehill,3,9,Extreme Freedom,54.5,62.10625033,7,Brock Ryan,41,R & L Price,5,14,6,1900,4,11,7,73.89999971
4/11/2023,Rosehill,4,2,Shohei,57.5,97.20357143,7,J Ford,4.400000095,M W & J Hawkes,0,217,2,1200,5,7,5,86.43333328
4/11/2023,Rosehill,4,4,Salisano,56.5,84.3,4,K Jennings,8,Nathan Doyle,2,18,1,1200,4,5,1,89.3
4/11/2023,Rosehill,4,5,Junqueira,56,69.85833333,3,Zac Lloyd,7.5,J A O'Shea,1,14,8,1200,4,6,4,85.69166672
4/11/2023,Rosehill,4,6,Ruby Kisses,55.5,72.04642895,2,Dylan Gibbons,41,M W & J Hawkes,2,31,7,1200,5,26,8,59.39583377
4/11/2023,Rosehill,4,7,Afterlight,54.5,83,6,Tommy Berry,5.5,C J Waller,2,24,4,1200,4,10,7,75.32499978
4/11/2023,Rosehill,4,8,Cholante,54,87.99999997,5,Tyler Schiller,4.199999809,Richard & Will Freedman,1,16,2,1200,4,8,6,78.13333333
4/11/2023,Rosehill,4,9,Leandra,54,88.26666666,1,J R Collett,17,Jason & Lucy Attard,0,118,2,1200,4,8,3,84.77916661
4/11/2023,Rosehill,4,10,Ballroom Bella,53,84.59999999,8,Jean Van Overmeire,4.800000191,G Ryan & S Alexiou,3,24,2,1200,3,4,2,85.35416667
4/11/2023,Rosehill,5,2,Pioneer River,60,81.06666664,7,Tyler Schiller,6,C Maher & D Eustace,7,7,3,1300,6,35,5,87.57692318
4/11/2023,Rosehill,5,3,Zoe's Promise,59.5,74.47500016,3,N Rawiller,10,K A Lees,0,168,12,1300,4,15,3,87.38846144
4/11/2023,Rosehill,5,5,Overriding,57,81.59999978,2,K Jennings,2.799999952,Nathan Doyle,1,14,3,1300,4,8,4,85.17692318
4/11/2023,Rosehill,5,7,Kelvedon Road,56.5,79.91249997,6,J Mallyon,41,Todd Smart,2,15,2,1300,5,14,8,67.85384575
4/11/2023,Rosehill,5,8,Mars Mission,56.5,82.60000012,5,Tommy Berry,6.5,M W & J Hawkes,2,14,5,1300,5,16,1,90.7
4/11/2023,Rosehill,5,9,So Say You,55,79.99583355,1,Brock Ryan,26,T J Robinson,1,14,6,1300,7,25,7,69.82692267
4/11/2023,Rosehill,5,10,Wizard Of Oz,54.5,80.60833333,4,K Mc Evoy,3.700000048,D A Williams,7,7,6,1300,5,26,2,84.65769251
4/11/2023,Rosehill,5,11,How's It Kev,54,80.2321429,8,Dylan Gibbons,13,C Maher & D Eustace,2,18,3,1300,6,26,6,82.77692318
4/11/2023,Rosehill,6,1,Oakfield Waratah,60,79.17857133,11,Anna Roper,12,Ms K Buchanan,2,14,5,1500,5,12,2,85.08333329
4/11/2023,Rosehill,6,2,Rebel Shadow,60.5,76.80714286,8,Amy Mc Lucas,51,G Portelli,3,14,10,1500,5,16,10,79.80000035
4/11/2023,Rosehill,6,5,Oakfield Arrow,61,79.76785719,6,K Mc Evoy,18,Ms K Buchanan,2,14,4,1500,6,26,15,75.61666702
4/11/2023,Rosehill,6,6,Deniliquin,61,78.99999971,13,J Parr,151,John Thompson,0,145,6,1500,6,26,17,74.70000035
4/11/2023,Rosehill,6,7,Toesonthenose,61,83.4290323,18,Damian Lane,10,J G Sargent,4,17,3,1500,5,16,6,83.49999983
4/11/2023,Rosehill,6,8,Awesome Lad,60.5,79.38214295,12,M J Dee,31,J C Deamer,2,14,7,1500,7,29,20,71.36666632
4/11/2023,Rosehill,6,9,Toronomica,60.5,81.14999989,19,J R Collett,11,Richard & Will Freedman,1,18,4,1500,4,8,16,74.30000035
4/11/2023,Rosehill,6,10,Backrower,60,74.57857143,4,Tom Sherry,11,Michael Freedman,4,28,7,1500,4,9,19,71.51666667
4/11/2023,Rosehill,6,11,Bazooka,60,69.828125,3,A Hyeronimus,16,David Payne,9,7,13,1500,6,48,12,78.29999965
4/11/2023,Rosehill,6,12,Epicus,60,76.625,17,L Magorrian,26,Ms K Buchanan,2,14,11,1500,4,11,13,77.75000017
4/11/2023,Rosehill,6,13,Satness,60,80.74285705,2,Brock Ryan,7.5,R & L Price,16,14,2,1500,5,36,5,83.61666671
4/11/2023,Rosehill,6,14,Smartawi,60,74.85714267,7,Tyler Schiller,26,G D Hickman,1,14,13,1500,4,18,11,78.66666684
4/11/2023,Rosehill,6,15,Mydeel,59.5,70.90370332,16,Regan Bayliss,101,R E Ollerton,2,21,11,1500,6,21,18,72.39999965
4/11/2023,Rosehill,6,16,Victory Lane,59.5,79.38214295,20,Tommy Berry,17,R & L Price,2,14,6,1500,4,13,14,75.7
4/11/2023,Rosehill,6,17,Burning Need,58.5,84.8,14,Zac Lloyd,9.5,Ross McConville,2,14,1,1500,7,32,3,83.69999991
4/11/2023,Rosehill,6,18,Sweet Mercy,58,70.64285677,9,Dylan Gibbons,19,David Payne,2,7,7,1500,4,20,1,85.5
4/11/2023,Rosehill,6,19,Modern Millie,57.5,80.96071419,1,K Jennings,16,Nathan Doyle,1,24,3,1500,8,26,7,80.69999983
4/11/2023,Rosehill,6,20,Resistible,57.5,80.23333328,10,Craig Williams,7.5,Michael Freedman,1,18,6,1500,4,12,4,82.53333338
4/11/2023,Rosehill,6,21,Crackalacka,54,84.43571429,5,Molly Bourke,26,Ms T Bateup,3,14,3,1500,6,23,9,75.88333333
4/11/2023,Rosehill,6,22,Sovereign Express,59,75.5,15,R Hutchings,101,Jason & Lucy Attard,3,16,1,1500,6,16,8,81.16666675
4/11/2023,Rosehill,7,1,Think About It,58.5,101,3,S Clipperton,1.899999976,Joseph Pride,2,21,1,1300,5,12,3,99.46153836
4/11/2023,Rosehill,7,2,Cascadian,58.5,100.1678572,1,B Melham,19,James Cummings,0,203,3,1300,9,48,7,95.23076913
4/11/2023,Rosehill,7,3,Mazu,58.5,89.77083311,6,Tommy Berry,16,P & P Snowden,2,21,11,1300,5,21,5,97.55769251
4/11/2023,Rosehill,7,4,Private Eye,57.5,99.96666664,5,N Rawiller,2.700000048,Joseph Pride,2,21,3,1300,6,29,2,101.2
4/11/2023,Rosehill,7,5,Surf Dancer,57.5,89.77857143,4,Regan Bayliss,101,G Waterhouse & A Bott,0,147,12,1300,7,24,8,92.52692328
4/11/2023,Rosehill,7,6,Bella Nipotina,56.5,90.49166672,7,Craig Williams,10,C Maher & D Eustace,3,21,3,1300,6,41,1,100.4
4/11/2023,Rosehill,7,7,Coal Crusher,56,91.80416656,8,Tyler Schiller,61,Joseph Pride,2,21,4,1300,6,26,4,96.61538456
4/11/2023,Rosehill,7,9,Zapateo,55.5,81.43750044,2,Damian Lane,26,James Cummings,3,21,12,1300,5,21,6,94.31153846
4/11/2023,Rosehill,8,1,Hawaii Five Oh,57.5,96.52916678,3,N Rawiller,4.199999809,G Waterhouse & A Bott,3,21,6,1500,4,11,5,92.16666662
4/11/2023,Rosehill,8,3,Pericles,57.5,89.97307687,1,B Melham,12,James Cummings,3,21,3,1500,4,12,2,94.73333333
4/11/2023,Rosehill,8,4,Golden Mile,57.5,92.3875,16,Zac Lloyd,41,James Cummings,5,21,9,1500,4,15,3,93.63333331
4/11/2023,Rosehill,8,5,Kovalica,57.5,94.965625,14,Tommy Berry,10,C J Waller,3,21,5,1500,4,12,17,75.66666597
4/11/2023,Rosehill,8,8,Strait Acer,57.5,89.1961539,6,Tyler Schiller,51,Edward Cummings,6,21,2,1500,4,11,4,92.71666675
4/11/2023,Rosehill,8,9,Communist,57.5,84.47187467,10,K Jennings,201,Michael Freedman,3,35,15,1500,4,15,8,89.96666675
4/11/2023,Rosehill,8,10,Coin Toss,57.5,85.74230789,15,B Prebble,101,G Waterhouse & A Bott,1,21,9,1500,4,10,12,88.68333333
4/11/2023,Rosehill,8,11,Knight's Choice,57.5,82.72187533,8,Jaden Lloyd,201,J G Symons & S Laxon,2,14,5,1500,4,9,13,86.85
4/11/2023,Rosehill,8,12,Obamburumai,56.5,NULL,2,J Parr,7,K Yoshimura,0,NULL,NULL,1500,4,5,1,94.3
